station_cd,station_name,line_code,bus_stop_id,bus_stop_name,distance_m,time_sec,low_confidence
0159,동묘앞,,101000164,황학동롯데캐슬,454.48,439,1
0159,동묘앞,,101000168,황학동롯데캐슬,596.85,558,1
0159,동묘앞,,105000426,신설동로터리.서울풍물시장,534.07,506,1
0159,동묘앞,,105000553,서울풍물시장,506.54,483,1
2641,고려대,,105000084,홍파초등학교.정화여중고,586.56,549,1
2641,고려대,,105000085,홍파초등학교.정화여중고,569.74,535,1
2641,고려대,,105000086,제기동한신아파트앞,350.04,352,0
2641,고려대,,105000087,고려대역.고대앞삼거리,120.59,161,0
2641,고려대,,105000088,고려대역.고대앞삼거리,189.79,219,0
2641,고려대,,105000089,고려대학교앞,275.6,290,0
2641,고려대,,105000190,국방연구원,469.53,452,1
2641,고려대,,105000191,국방연구원,365.43,365,0
2641,고려대,,105000192,세종대왕기념관,564.02,531,1
2641,고려대,,105000193,세종대왕기념관,577.55,542,1
2641,고려대,,105000203,제기동한신아파트,432.52,421,1
2641,고려대,,105000204,제기시장,449.41,435,1
2641,고려대,,105000205,제기시장,433.81,422,1
2641,고려대,,105900002,고려대역3번출구,46.67,99,0
2641,고려대,,107000064,숭례초교,493.11,471,1
2641,고려대,,107000065,숭례초등학교,447.05,433,1
2641,고려대,,107000066,고대앞,227.91,250,0
2641,고려대,,107000507,고려대역.숭례초교,501.96,479,1
2641,고려대,,107000527,서울사대부설고등학교,377.4,375,0
2641,고려대,,107900008,선경아파트,464.95,448,1
2641,고려대,,107900009,세븐마트,243.39,263,0
2641,고려대,,107900019,극동아파트정문,579.43,543,1
2641,고려대,,107900020,고려대법과대학.한국어교육관입구,285.29,298,0
2641,고려대,,107900027,고려대안암학사,488.2,467,1
2641,고려대,,107900103,고대사거리,561.91,529,1
2641,고려대,,107900104,종암교통정보센터,405.73,399,1
2641,고려대,,107900121,해병대전우회,229.81,252,0
2641,고려대,,107900122,고려대법과대학.한국어교육관입구,261.05,278,0
2641,고려대,,107900123,종암중학교,335.59,340,0
2641,고려대,,107900124,고려대안암학사,540.81,511,1
2641,고려대,,107900126,선경아파트,466.85,450,1
2641,고려대,,107900143,종암중학교,338.34,342,0
2641,고려대,,107900164,극동아파트정문,581.26,545,1
0239,홍대입구,,112000061,동교동삼거리연희동방면,165.03,198,0
0239,홍대입구,,112000064,연희동대우아파트,524.26,497,1
0239,홍대입구,,113000090,서서울농협홍대역점,559.32,527,1
0239,홍대입구,,113000091,동교로사거리,497.3,475,1
0239,홍대입구,,113000101,아만티호텔서울,573.65,539,1
0239,홍대입구,,113000133,홍대입구역1번출구,300.66,311,0
0239,홍대입구,,113000134,홍대입구역,244.1,264,0
0239,홍대입구,,113000135,연남동,500.85,478,1
0239,홍대입구,,113000142,홍익대학교,584.71,548,1
0239,홍대입구,,113000143,산울림소극장,564.54,531,1
0239,홍대입구,,113000144,산울림소극장,538.22,509,1
0239,홍대입구,,113000189,삼진제약,553.25,522,1
0239,홍대입구,,113000190,홍대입구역사거리,498.16,476,1
0239,홍대입구,,113000212,동교로사거리,593.44,555,1
0239,홍대입구,,113000414,홍대입구역,160.06,194,0
0239,홍대입구,,113000415,동교동삼거리,341.63,345,0
0239,홍대입구,,113000421,동교동삼거리,251.94,270,0
0239,홍대입구,,113000422,홍대입구역,266.76,283,0
0239,홍대입구,,113000505,홍대입구역(가상),477.5,458,1
0239,홍대입구,,113000506,홍대입구역(가상),47.81,100,0
0239,홍대입구,,113000514,R2(홍대걷고싶은거리),241.99,262,0
0239,홍대입구,,113000515,경의선숲길공원(홍대입구역3번출구),76.37,124,0
0239,홍대입구,,113900017,코오롱아파트106동앞,372.72,371,0
0239,홍대입구,,113900027,코오롱아파트104동앞,555.36,523,1
0239,홍대입구,,113900078,하모니마트사거리,568.17,534,1
0239,홍대입구,,113900086,대명아파트,481.43,462,1
0239,홍대입구,,113900100,산울림포스트극장,573.9,539,1
0239,홍대입구,,113900119,홍대입구역사거리,587.82,550,1
0239,홍대입구,,113900140,서교푸르지오아파트,561.08,528,1
0239,홍대입구,,113900162,홍대정문,573.43,538,1
0239,홍대입구,,113900163,라사라패션직업전문학교,569.67,535,1
0239,홍대입구,,113900166,서교푸르지오아파트,532.32,504,1
0239,홍대입구,,113900192,동교로사거리,477.47,458,1
0239,홍대입구,,113900214,한국영화아카데미,550.65,519,1
0239,홍대입구,,113900240,동교로사거리,589.4,552,1
0239,홍대입구,,113900241,동교로사거리,586.87,550,1
0239,홍대입구,,113900245,동교로사거리,494.55,473,1
0239,홍대입구,,113900246,경의선책거리.산울림소극장,554.55,523,1
0239,홍대입구,,113900248,홍대입구역,279.86,294,0
0239,홍대입구,,113900295,삼진제약,570.9,536,1
0239,홍대입구,,113900300,홍대입구역,206.84,233,0
0239,홍대입구,,113900301,홍대입구역,207.58,233,0
0239,홍대입구,,113900313,와우산로오거리,567.46,533,1
0220,선릉,,122000111,선릉역8번출구.선정릉,199.6,227,0
0220,선릉,,122000115,선릉역,133.28,172,0
0220,선릉,,122000150,도성초등학교,523.5,497,1
0220,선릉,,122000151,도성초교사거리,485.15,465,1
0220,선릉,,122000154,도성초교사거리,463.36,447,1
0220,선릉,,122000155,진선여자중고등학교,212.21,237,0
0220,선릉,,122000156,선릉역,137.08,175,0
0220,선릉,,122000157,포스코빌딩,552.29,521,1
0220,선릉,,122000173,선릉역7번출구,171.01,203,0
0220,선릉,,122000174,서울상록회관.한국기술센터,453.27,438,1
0220,선릉,,122000196,역삼동개나리아파트,579.08,543,1
0220,선릉,,122000197,역삼동개나리아파트,557.45,525,1
0220,선릉,,122000202,한국자산신탁.센터필드,455.58,440,1
0220,선릉,,122000203,진선여자중고등학교,258.81,276,0
0220,선릉,,122000645,선릉역,227.27,250,0
0220,선릉,,122000721,역삼아르누보&조선팰리스강남,569.2,535,1
0220,선릉,,122900012,도성초등학교앞,462.0,446,1
0220,선릉,,122900039,강남더드림병원.도성초등학교,417.95,409,1
2732,강남구청,,122000027,강남구청역,159.72,194,0
2732,강남구청,,122000028,강남구청역3번출구,121.11,161,0
2732,강남구청,,122000029,세관앞,486.57,466,1
2732,강남구청,,122000030,서울세관,499.31,477,1
2732,강남구청,,122000031,서울세관,539.91,510,1
2732,강남구청,,122000034,세관앞,463.59,447,1
2732,강남구청,,122000035,강남구청역2번출구,108.27,151,0
2732,강남구청,,122000036,한국토지주택공사앞,459.39,443,1
2732,강남구청,,122000040,임피리얼팰리스호텔.펜트힐루논현,593.02,555,1
2732,강남구청,,122000074,강남구청.강남세무서,548.18,517,1
2732,강남구청,,122000075,청담동래미안아파트,152.56,188,0
2732,강남구청,,122000076,강남구청역,151.65,187,0
2732,강남구청,,122000102,삼성동서광아파트,104.08,147,0
2732,강남구청,,122000103,강남구청.강남세무서,574.88,540,1
2732,강남구청,,122000113,한국토지주택공사앞,532.36,504,1
2732,강남구청,,122000325,영동고교앞,496.68,474,1
2732,강남구청,,122000384,영동고등학교.현대아파트,489.86,469,1
2732,강남구청,,122000665,강남구보건소,193.68,222,0
2732,강남구청,,122000666,강남구보건소,218.61,243,0
0222,강남,,121000009,신분당선강남역,249.09,268,0
0222,강남,,121000010,신분당선강남역,356.23,357,0
0222,강남,,121000011,지하철2호선강남역,456.65,441,1
0222,강남,,121000012,지하철2호선강남역,332.22,337,0
0222,강남,,121000038,롯데칠성,344.89,348,0
0222,강남,,121000039,롯데칠성,380.17,377,0
0222,강남,,121000042,래미안에스티지,555.76,524,1
0222,강남,,121000043,서초청소년도서관,593.43,555,1
0222,강남,,121000055,수협서초지점,518.59,493,1
0222,강남,,121000089,진흥아파트,340.96,345,0
0222,강남,,121000090,진흥아파트,322.65,329,0
0222,강남,,121000091,강남역9번출구,86.1,132,0
0222,강남,,121000092,서초동진흥아파트,448.56,434,1
0222,강남,,121000096,신논현역.구교보타워사거리,562.56,529,1
0222,강남,,121000097,강남역10번출구,263.32,280,0
0222,강남,,121000262,강남역8번출구,79.86,127,0
0222,강남,,121000271,강남역7번출구,112.24,154,0
0222,강남,,121000541,강남역서초현대타워앞,169.41,202,0
0222,강남,,121000921,강남역나라빌딩앞,247.03,266,0
0222,강남,,121000937,강남역도시에빛,365.53,365,0
0222,강남,,121000940,신논현역.씨티은행,582.62,546,1
0222,강남,,121000942,신논현역.인터파크,511.96,487,1
0222,강남,,121000943,신논현역.우신빌딩,491.24,470,1
0222,강남,,121000944,신논현역.주류성빌딩,379.38,377,0
0222,강남,,121000945,신논현역.BSX빌딩,406.18,399,1
0222,강남,,121000946,신논현역.금강빌딩,457.19,441,1
0222,강남,,121000947,신논현역.유화빌딩,435.95,424,1
0222,강남,,121000973,강남역티월드,379.64,377,0
0222,강남,,121000974,강남역우리은행,268.84,285,0
0222,강남,,121900088,강남역9번출구,92.46,138,0
0222,강남,,121900102,롯데캐슬클래식.사랑의교회,451.89,437,1
0222,강남,,121900129,강남역10번출구,171.27,203,0
0222,강남,,121900192,우성아파트사거리,500.49,478,1
0222,강남,,121900198,강남역.삼성전자,103.6,147,0
0222,강남,,121900203,강남역.서초초교앞,228.65,251,0
0222,강남,,121900207,롯데칠성,373.05,371,0
0222,강남,,121900220,롯데캐슬클래식,529.46,502,1
0222,강남,,121900239,진흥아파트,456.52,441,1
0222,강남,,122000181,강남역12번출구,200.79,228,0
0222,강남,,122000182,강남역11번출구,156.63,191,0
0222,강남,,122000183,신논현역6번출구,514.58,489,1
0222,강남,,122000184,강남역1번출구.역삼세무서,141.2,178,0
0222,강남,,122000185,역삼역.포스코타워역삼,559.55,527,1
0222,강남,,122000606,강남역,231.95,254,0
0222,강남,,122000607,강남역12번출구,183.1,213,0
0222,강남,,122000616,신논현역,323.83,330,0
0222,강남,,122000654,신논현역,467.2,450,1
0222,강남,,122000742,삼성서초역삼세무서,203.92,230,0
0222,강남,,122000745,강남역12번출구A,190.5,219,0
0222,강남,,122000748,역삼1동주민센터,449.87,435,1
0222,강남,,122900101,신분당선.강남역4번출구,418.52,409,1
0340,가락시장,,123000009,가락시장.가락시장역,243.5,263,0
0340,가락시장,,123000010,가락시장.가락시장역,327.57,333,0
0340,가락시장,,123000011,문정로데오거리입구,539.3,510,1
0340,가락시장,,123000012,문정로데오거리입구,423.64,414,1
0340,가락시장,,123000229,문정1동주민센터.로데오거리,571.14,536,1
0340,가락시장,,123000243,문정2동주민센터.송파청소년센터,584.49,548,1
0340,가락시장,,123000244,훼미리근린공원,361.42,362,0
0340,가락시장,,123000245,문정로데오거리입구,181.21,212,0
0340,가락시장,,123000252,가윤예식장,591.11,553,1
0340,가락시장,,123000272,가락시장.가락시장역,244.2,264,0
0340,가락시장,,123000273,문정로데오거리입구,281.55,295,0
0340,가락시장,,123000274,문정1동주민센터.로데오거리,543.8,514,1
0340,가락시장,,123000275,건너말공원입구,563.24,530,1
0340,가락시장,,123000286,경찰병원.KT가락지사,493.52,472,1
0340,가락시장,,123000287,경찰병원.KT가락지사,527.2,500,1
0340,가락시장,,123000288,경찰병원.서울동부고용노동지청,403.97,397,1
0340,가락시장,,123000289,가락시장역4번출구.제일오피스텔,122.25,162,0
0340,가락시장,,123000291,경찰병원.서울동부고용노동지청,409.72,402,1
0340,가락시장,,123000294,가락시장.가락시장역,189.57,218,0
0340,가락시장,,123000295,가락시장.가락몰,255.64,274,0
0340,가락시장,,123000296,가락시장남문,596.38,557,1
0340,가락시장,,123000352,가락시장역5번출구,80.7,128,0
0340,가락시장,,123000523,가락동,305.93,315,0
0340,가락시장,,123000524,경찰병원.서울동부고용노동지청,379.13,376,0
0340,가락시장,,123000528,경찰병원.서울동부고용노동지청,360.58,361,0
0340,가락시장,,123000529,가락동,378.71,376,0
0340,가락시장,,123000597,샛별어린이공원입구,591.32,553,1
0340,가락시장,,123000609,가락시장동문,371.75,370,0
0203,을지로3가,,100000001,종로2가사거리,571.11,536,1
0203,을지로3가,,100000004,종로2가.삼일교,500.04,477,1
0203,을지로3가,,100000079,청계2가.수표교,278.92,293,0
0203,을지로3가,,100000080,청계4가.세운교,457.3,442,1
0203,을지로3가,,100000151,광장시장,578.44,543,1
0203,을지로3가,,100000155,청계3가.관수교,283.8,297,0
0203,을지로3가,,100000192,청계2가.삼일교,537.08,508,1
0203,을지로3가,,100000334,종로3가역11번출구,481.7,462,1
0203,을지로3가,,100000335,종로3가,440.15,427,1
0203,을지로3가,,100000336,종로4가,564.54,531,1
0203,을지로3가,,100000390,종로3가.탑골공원,514.99,490,1
0203,을지로3가,,100000391,종로3가.탑골공원,500.46,478,1
0203,을지로3가,,100000392,종로4가.종묘,502.37,479,1
0203,을지로3가,,100000393,종로4가.종묘,540.6,511,1
0203,을지로3가,,100000403,인사동.탑골공원,533.54,505,1
0203,을지로3가,,100000404,종묘.세운상가,456.98,441,1
0203,을지로3가,,100900057,종로3가역9번출구,529.72,502,1
0203,을지로3가,,100900066,종로4가.종묘공원,517.86,492,1
0203,을지로3가,,101000001,명동성당.남대문세무서,465.66,449,1
0203,을지로3가,,101000002,국가인권위.안중근활동터,467.8,450,1
0203,을지로3가,,101000052,충무로역.한옥마을.한국의집,569.36,535,1
0203,을지로3가,,101000054,충무로역2번출구,599.14,560,1
0203,을지로3가,,101000055,충무로역8번출구,591.99,554,1
0203,을지로3가,,101000056,초동,336.41,341,0
0203,을지로3가,,101000059,을지로2가.기업은행본점.서울노동청,529.56,502,1
0203,을지로3가,,101000060,을지로2가.파인에비뉴,341.45,345,0
0203,을지로3가,,101000061,을지로3가,200.16,227,0
0203,을지로3가,,101000062,을지로3가,99.98,144,0
0203,을지로3가,,101000063,을지로4가,302.43,313,0
0203,을지로3가,,101000064,을지로4가.베스트웨스턴국도,380.55,378,0
0203,을지로3가,,101000065,중구청앞.덕수중학교,526.88,500,1
0203,을지로3가,,101000066,방산시장.을지로4가역6번출구,595.41,557,1
0203,을지로3가,,101000120,청계2가.삼일교,390.24,386,0
0203,을지로3가,,101000121,청계4가.배오개다리,473.98,455,1
0203,을지로3가,,101000135,청계3가.관수교,212.22,237,0
0203,을지로3가,,101000137,충무로역7번출구,522.09,496,1
0203,을지로3가,,101000244,충무로역.호텔피제이,578.82,543,1
0203,을지로3가,,101000292,남대문세무서.국가인권위원회,434.06,422,1
0203,을지로3가,,101000307,청계2가교차로,474.37,456,1
0203,을지로3가,,101000310,을지로3가,28.53,84,0
0203,을지로3가,,101000320,남산골한옥마을,593.97,555,1
0203,을지로3가,,101000337,명동성당,475.27,457,1
0312,불광,,111000017,불광역1번출구,114.5,156,0
0312,불광,,111000018,불광역3.6호선,209.14,235,0
0312,불광,,111000033,불광역3.6호선,253.36,272,0
0312,불광,,111000034,불광역4번출구,139.45,177,0
0312,불광,,111000157,대조시장앞,369.42,368,0
0312,불광,,111000158,양광교회앞,295.47,307,0
0312,불광,,111000159,불광역.불광1동주민센터,307.04,316,0
0312,불광,,111000164,불광역.불광1동주민센터,302.32,312,0
0312,불광,,111000165,양광교회,266.48,283,0
0312,불광,,111000166,대조시장,383.89,380,0
0312,불광,,111000189,불광역9번출구.불광초등학교,90.06,136,0
0312,불광,,111000190,불광대호아파트,471.96,454,1
0312,불광,,111000203,불광대호아파트,470.73,453,1
0312,불광,,111000204,불광초등학교,105.74,149,0
0312,불광,,111000250,동명여고후문,545.05,515,1
0312,불광,,111000931,불광역3.6호선,217.35,242,0
0312,불광,,111000932,불광역3.6호선,136.07,174,0
0312,불광,,111000933,불광역3호선.서울혁신파크,238.18,259,0
0312,불광,,111000934,불광역3호선.서울혁신파크,303.93,314,0
0312,불광,,111001121,불광롯데캐슬아파트,325.2,331,0
0312,불광,,111900003,현대힐스테이트1차후문,526.04,499,1
0312,불광,,111900004,현대홈타운아파트,346.95,350,0
0312,불광,,111900006,현대홈타운아파트,348.2,351,0
0312,불광,,111900007,현대힐스테이트1차후문,568.07,534,1
0312,불광,,111900053,불광전철역,139.36,177,0
0312,불광,,111900056,대조동우체국,360.64,361,0
0312,불광,,111900062,동명여고후문,527.84,500,1
0312,불광,,111900066,삼거리,551.05,520,1
0312,불광,,111900105,서울혁신파크,590.13,552,1
0312,불광,,111900106,불광역9번출구,57.01,108,0
0312,불광,,111900113,양광교회앞,267.19,283,0
0312,불광,,111901145,은평여성인력개발센터,464.01,447,1
0312,불광,,111901146,대조시장.NC백화점,219.01,243,0
0213,구의,,104000052,광진경찰서,534.39,506,1
0213,구의,,104000054,광진경찰서,587.22,550,1
0213,구의,,104000055,NH농협은행자양로지점,318.59,326,0
0213,구의,,104000056,광진구청.구의역2번출구,165.86,199,0
0213,구의,,104000065,광진우체국,380.6,378,0
0213,구의,,104000082,NH농협은행자양로지점,320.85,328,0
0213,구의,,104000083,자양사거리,335.13,340,0
0213,구의,,104000084,자양사거리,365.96,365,0
0213,구의,,104000094,자양하늘채베르아파트앞,571.23,537,1
0213,구의,,104000095,자양동잠실대교북단,484.73,464,1
0213,구의,,104000100,자양하늘채베르아파트앞,593.5,555,1
0213,구의,,104000101,자양동잠실대교북단,562.2,529,1
0213,구의,,104000106,광진구청.구의역3번출구,186.47,216,0
0213,구의,,104000291,동서울우편집중국앞,287.96,300,0
0213,구의,,104000302,구의3동주민센터,596.45,558,1
0213,구의,,104000303,구의3동주민센터,558.94,526,1
0213,구의,,104900002,구의홈마트앞,457.93,442,1
0213,구의,,104900014,구의역1번출구,129.1,168,0
0213,구의,,104900016,본하이츠빌.삼부빌딩,461.41,445,1
0213,구의,,104900019,구의역4번출구,134.75,173,0
0213,구의,,104900032,구의홈마트앞,464.63,448,1
0213,구의,,104900079,구의역,281.56,295,0
0213,구의,,104900091,광진경찰서앞,598.97,560,1
0213,구의,,104900098,세븐일레븐구의중앙로점앞,585.18,548,1
0213,구의,,104900099,구의아크로리버앞,561.66,529,1
0213,구의,,104900100,구의역,291.38,303,0
0213,구의,,104900102,썬더치킨앞,591.18,553,1
0213,구의,,104900103,동서울호텔앞,588.27,551,1
0213,구의,,104900106,성동초등학교,471.31,453,1
0213,구의,,104900107,성동초등학교,461.11,445,1
0213,구의,,104900116,본하이츠빌.삼부빌딩,474.09,456,1
0213,구의,,104900133,구의3동주민센터,484.72,464,1
0214,강변,,104000063,현대아파트앞,498.09,476,1
0214,강변,,104000064,현대아파트앞,506.51,483,1
0214,강변,,104000065,광진우체국,498.99,476,1
0214,강변,,104000069,테크노마트앞.강변역,215.97,240,0
0214,강변,,104000070,구의현대2단지아파트,343.82,347,0
0214,강변,,104000183,강변역A,143.51,180,0
0214,강변,,104000279,테크노마트앞.강변역,213.51,238,0
0214,강변,,104000280,강변역B,137.2,175,0
0214,강변,,104000288,동서울터미널,214.1,239,0
0214,강변,,104000289,동서울터미널,119.53,160,0
0214,강변,,104000302,구의3동주민센터,480.72,461,1
0214,강변,,104000303,구의3동주민센터,495.93,474,1
0214,강변,,104900038,강변역.테크노마트앞,142.99,180,0
0214,강변,,104900075,프라임아파트앞,364.35,364,0
0214,강변,,104900077,테크노마트.광진문화원,243.85,264,0
0214,강변,,104900097,강변역A,126.21,166,0
0214,강변,,104900099,구의아크로리버앞,230.61,253,0
0214,강변,,104900100,구의역,597.08,558,1
0214,강변,,104900103,동서울호텔앞,244.32,264,0
0214,강변,,104900106,성동초등학교,521.56,495,1
0214,강변,,104900107,성동초등학교,519.5,493,1
0214,강변,,104900129,강변역.테크노마트앞,136.86,175,0
0214,강변,,104900133,구의3동주민센터,424.2,414,1
0215,잠실나루,,123000035,잠실파크리오아파트앞,550.01,519,1
0215,잠실나루,,123000036,잠실나루역,270.35,286,0
0215,잠실나루,,123000040,잠실나루역,275.4,290,0
0215,잠실나루,,123000041,잠실중학교.장미종합상가,482.91,463,1
0215,잠실나루,,123000042,잠실중학교,527.04,500,1
0215,잠실나루,,123000338,서울아산병원장례식장,543.03,513,1
0215,잠실나루,,123000536,장미아파트,406.2,399,1
0215,잠실나루,,123000694,잠실나루역,99.77,144,0
0215,잠실나루,,123000695,잠실나루역,80.71,128,0
0215,잠실나루,,123000705,잠실르엘.래미안아이파크아파트,481.31,462,1
0215,잠실나루,,123900051,잠실르엘아파트.송파구청,508.27,484,1
0321,충무로,,101000052,충무로역.한옥마을.한국의집,205.62,232,0
0321,충무로,,101000053,충무로역.한옥마을.한국의집,153.45,188,0
0321,충무로,,101000054,충무로역2번출구,54.74,106,0
0321,충무로,,101000055,충무로역8번출구,229.67,252,0
0321,충무로,,101000056,초동,254.12,272,0
0321,충무로,,101000062,을지로3가,597.83,559,1
0321,충무로,,101000065,중구청앞.덕수중학교,528.74,501,1
0321,충무로,,101000103,퇴계로5가.충무초등학교,532.63,504,1
0321,충무로,,101000104,퇴계로5가.중구청,525.22,498,1
0321,충무로,,101000137,충무로역7번출구,83.56,130,0
0321,충무로,,101000244,충무로역.호텔피제이,140.22,177,0
0321,충무로,,101000320,남산골한옥마을,149.05,185,0
0321,충무로,,101000328,남산1호터널,455.58,440,1
0321,충무로,,101000331,남산예장버스환승주차장,454.9,440,1
0323,약수,,101000087,청구초등학교.청구역,512.82,488,1
0323,약수,,101000088,장충초등학교.청구역,535.83,507,1
0323,약수,,101000089,약수역2번출구.가온도서관,113.12,155,0
0323,약수,,101000090,약수역3번출구.약수하이츠,127.28,167,0
0323,약수,,101000091,약수역4번출구.금호터널입구,221.53,245,0
0323,약수,,101000092,약수역5번출구.금호터널입구,257.46,275,0
0323,약수,,101000093,약수역8번출구.신당사회복지관,123.17,163,0
0323,약수,,101000094,약수역7번출구.약수동주민센터,249.15,268,0
0323,약수,,101000095,송도병원앞,568.14,534,1
0323,약수,,101000096,송도병원앞,584.41,548,1
0323,약수,,101000097,장충체육관앞,431.79,420,1
0323,약수,,101000098,장충체육관앞,410.37,402,1
0323,약수,,101000117,동대입구역.장충동,579.97,544,1
0323,약수,,101000271,약수역,132.8,171,0
0323,약수,,101000294,약수역1번출구,158.42,193,0
0323,약수,,101000295,약수역10번출구,175.86,207,0
0323,약수,,101000322,신라호텔,576.88,541,1
0323,약수,,101900001,응봉근린공원.금호산,596.41,558,1
0323,약수,,101900010,약수역.3.6호선,213.83,239,0
0323,약수,,101900018,약수지구대,269.34,285,0
0323,약수,,101900019,약수시장.남산타운동문,356.54,358,0
0323,약수,,101900020,중구청소년센터.남산타운2상가,370.2,369,0
0323,약수,,101900021,중구청소년센터.남산타운2상가,418.5,409,1
0223,교대,,121000025,교대역13번출구,213.12,238,0
0223,교대,,121000027,교대역2번출구,153.61,189,0
0223,교대,,121000031,서울교대정문앞,570.04,536,1
0223,교대,,121000032,서울교대정문앞,589.66,552,1
0223,교대,,121000057,법조단지,309.22,318,0
0223,교대,,121000058,교대역10번출구,82.15,129,0
0223,교대,,121000059,서초역.서울중앙지법등기국,565.87,532,1
0223,교대,,121000060,서초역1번출구,460.58,444,1
0223,교대,,121000085,교대역14번출구,277.0,291,0
0223,교대,,121000093,서초동유원아파트,583.71,547,1
0223,교대,,121000094,지하철2호선교대역4번출구,209.04,235,0
0223,교대,,121000095,법조단지,294.76,306,0
0223,교대,,121000300,서초역3번출구,597.05,558,1
0223,교대,,121000926,삼풍아파트,390.71,386,0
0223,교대,,121000927,서초아르누보호텔.유원아파트,582.11,546,1
0223,교대,,121000928,프로비스타호텔.서초동유원아파트,588.45,551,1
0223,교대,,121000929,교대역,184.51,214,0
0223,교대,,121000930,삼풍아파트,305.58,315,0
0223,교대,,121000975,교대역,72.81,121,0
0223,교대,,121900007,교대역5번출구,92.6,138,0
0223,교대,,121900015,삼성래미안아파트,446.93,433,1
0223,교대,,121900101,서울교대정문,573.36,538,1
0223,교대,,121900112,아크로비스타.미도아파트,499.23,477,1
0223,교대,,121900122,유원아파트,421.07,411,1
0223,교대,,121900123,서초역2번출구,556.0,524,1
0223,교대,,121900125,서초역3번출구,595.35,557,1
0223,교대,,121900135,교대역6번출구,57.09,108,0
0223,교대,,121900143,서초구립중앙노인종합복지관,336.18,341,0
0223,교대,,121900156,서울교대,591.91,554,1
0223,교대,,121900174,서초롯데캐슬프레지던트아파트,596.46,558,1
0223,교대,,121900184,아크로비스타,491.2,470,1
0223,교대,,121900217,2호선교대역7번출구,89.42,135,0
0223,교대,,121900240,유원아파트,552.03,521,1
0342,오금,,123000116,송파동삼익아파트,560.3,527,1
0342,오금,,123000159,오금역.오금동현대아파트,210.55,236,0
0342,오금,,123000160,오금공원앞,524.44,498,1
0342,오금,,123000172,오금공원사거리,518.51,493,1
0342,오금,,123000173,오금공원사거리,552.12,521,1
0342,오금,,123000256,가락현대5차아파트,298.06,309,0
0342,오금,,123000268,가주초등학교,541.33,512,1
0342,오금,,123000269,가동초등학교,495.25,473,1
0342,오금,,123000270,가락2동주민센터,365.29,365,0
0342,오금,,123000271,가락2동주민센터,379.44,377,0
0342,오금,,123000278,송파경찰서.오금역,136.5,174,0
0342,오금,,123000279,가락쌍용2차아파트,537.09,508,1
0342,오금,,123000283,석촌중학교후문,519.75,494,1
0342,오금,,123000284,석촌중학교후문,496.33,474,1
0342,오금,,123000309,홍이공원,356.21,357,0
0342,오금,,123000310,홍이공원,341.24,345,0
0342,오금,,123000367,삼성래미안파크팰리스아파트앞,482.74,463,1
0342,오금,,123000558,오금역,99.57,143,0
0342,오금,,123000559,오금역,203.19,230,0
0342,오금,,123000560,오금동,578.84,543,1
0342,오금,,123000634,오금역2번출구,59.38,110,0
0342,오금,,123000635,오금역3번출구,100.84,145,0
0342,오금,,123900010,오금공원,589.27,552,1
0342,오금,,123900011,오금역.오금고교,131.0,170,0
0342,오금,,123900019,오금역.오금고교,108.48,151,0
0342,오금,,123900020,오금공원,487.46,467,1
0209,한양대,,103000027,한양대부속고등학교,563.52,530,1
0209,한양대,,103000028,한양대앞.한양시장,396.66,391,0
0209,한양대,,103000029,한양대앞,408.97,401,1
0209,한양대,,103000030,한양대정문,87.38,133,0
0209,한양대,,103000031,한양대정문앞,148.29,184,0
0209,한양대,,103000037,행당1동주민센터,542.93,513,1
0209,한양대,,103000087,성동교남단.서울숲리버포레,580.99,545,1
0209,한양대,,103000088,상원,521.35,495,1
0209,한양대,,103000089,상원,515.39,490,1
0209,한양대,,103000127,사근동주민센터,592.12,554,1
0209,한양대,,103000131,한양지구대,519.56,493,1
0209,한양대,,103000132,한양지구대,525.21,498,1
0209,한양대,,103000297,한양대후문앞,530.03,502,1
0209,한양대,,103000505,행당중학교,223.63,247,0
0209,한양대,,103000513,한양대역,131.78,170,0
0209,한양대,,103000514,서울숲리버뷰자이아파트제1주차장,413.1,405,1
0209,한양대,,103900274,리버그린동아아파트정문,595.57,557,1
0209,한양대,,103900275,서울숲리버뷰자이아파트제2주차장,378.4,376,0
0209,한양대,,103900276,서울숲리버뷰자이아파트제2주차장,386.49,383,0
0209,한양대,,103900277,서울숲리버뷰자이아파트제1주차장,454.02,439,1
0209,한양대,,103900278,왕십리로교차로,472.07,454,1
0209,한양대,,103900279,왕십리로교차로,459.3,443,1
0209,한양대,,103900280,리버그린동아아파트,544.18,514,1
0209,한양대,,103900282,행당동서울숲더샵,417.42,408,1
0209,한양대,,103900283,한양대학교정문,265.28,282,0
0209,한양대,,103900284,한양대학교제2의학관,422.95,413,1
0209,한양대,,103900285,한양대학교병원본관1층,415.24,407,1
0209,한양대,,103900286,한양대학교병원응급실,461.68,445,1
0209,한양대,,103900287,한양대학교백남학술정보관,373.31,372,0
0209,한양대,,103900288,한양대학교생활과학대학,277.38,292,0
0209,한양대,,103900289,한양종합기술연구원.생활과학대학,386.63,383,0
0209,한양대,,103900290,한양대학교류마티스병원동관,479.78,460,1
0209,한양대,,103900291,한양대학교병원본관1층,414.23,406,1
0209,한양대,,103900294,행당동서울숲더샵,416.52,408,1
0209,한양대,,103900300,법학학술정보관,456.86,441,1
0209,한양대,,103900301,올림픽체육관맞은편,513.83,489,1
0209,한양대,,103900302,제3법학관,441.94,429,1
